STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,ADPT,ADPT_ATTRIBUTES,ASLP,ASLP_ATTRIBUTES,ASTP,ASTP_ATTRIBUTES,AWBT,AWBT_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGB,FRGB_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,FRTH,FRTH_ATTRIBUTES,GAHT,GAHT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,RHAV,RHAV_ATTRIBUTES,RHMN,RHMN_ATTRIBUTES,RHMX,RHMX_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,THIC,THIC_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,1/31/2022,,,,,15,",,W",30.19,",,W",29.21,",,W",23,",,W",6.04,",,W",,,,,,,,,,,,,0,",,W,2400",,,64,",,W",52,",,W",75,",,W",0,",,W,2400",3.1,",,W,2400",26,"H,,S",,,32,",,W",20,",,W",,,,,160,",,W",150,",,W",,,,,,,,,16.1,",,W",21,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/1/2022,,,,,27,",,W",30.02,",,W",29.07,",,W",34,",,W",13.65,",,W",,,,,,,,,,,,,0.16,",,W,2400",,,65,",,W",49,",,W",86,",,W",0,",,W,2400",3.1,",,W,2400",34,"H,,S",,,50,",,W",25,",,W",,,,,200,",,W",210,",,W",,,,,,,,,23,",,W",32,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/2/2022,,,,,25,",,W",30.19,",,W",29.18,",,W",28,",,W",8.95,",,W",,,,,,,,,,,,,1.25,",,W,2400",,,83,",,W",71,",,W",89,",,W",13.3,",,W,2400",2,",,W,2400",34,"H,,S",,,41,",,W",21,",,W",,,,,350,",,W",350,",,W",,,,,,,,,17,",,W",23.9,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/3/2022,,,,,7,",,W",30.44,",,W",29.43,",,W",15,",,W",12.3,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,64,",,W",56,",,W",71,",,W",0,"T,,W,2400",11.8,",,W,2400",20,"H,,S",,,21,",,W",10,",,W",,,,,40,",,W",20,",,W",,,,,,,,,23.9,",,W",32,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/4/2022,,,,,2,",,W",30.35,",,W",29.36,",,W",9,",,W",4.03,",,W",,,,,,,,,,,,,0.01,",,W,2400",,,66,",,W",59,",,W",80,",,W",0,"T,,W,2400",11,",,W,2400",11,"H,,S",,,21,",,W",2,",,W",,,,,360,",,W",20,",,W",,,,,,,,,8.9,",,W",16.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/5/2022,,,,,8,",,W",30.39,",,W",29.39,",,W",14,",,W",7.38,",,W",,,,,,,,,,,,,0.01,",,W,2400",,,72,",,W",55,",,W",87,",,W",0.4,",,W,2400",9.8,",,W,2400",15,"H,,S",,,23,",,W",3,",,W",,,,,180,",,W",170,",,W",,,,,,,,,21,",,W",31.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/6/2022,,,,,13,",,W",30.19,",,W",29.21,",,W",21,",,W",12.97,",,W",,,,,,,,,,,,,0,",,W,2400",,,60,",,W",54,",,W",68,",,W",0,",,W,2400",9.8,",,W,2400",22,"H,,S",,,34,",,W",17,",,W",,,,,190,",,W",200,",,W",,,,,,,,,21,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/7/2022,,,,,20,",,W",30.09,",,W",29.12,",,W",25,",,W",11.18,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,75,",,W",63,",,W",88,",,W",0,"T,,W,2400",7.9,",,W,2400",28,"H,,S",,,32,",,W",24,",,W",,,,,260,",,W",270,",,W",,,,,,,,,21.9,",,W",27.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/8/2022,,,,,16,",,W",30,",,W",29.07,",,W",22,",,W",10.51,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,69,",,W",52,",,W",82,",,W",0,"T,,W,2400",7.9,",,W,2400",25,"H,,S",,,32,",,W",21,",,W",,,,,170,",,W",160,",,W",,,,,,,,,19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/9/2022,,,,,28,",,W",29.69,",,W",28.74,",,W",33,",,W",12.97,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,71,",,W",60,",,W",85,",,W",0,"T,,W,2400",7.1,",,W,2400",34,"H,,S",,,41,",,W",28,",,W",,,,,230,",,W",230,",,W",,,,,,,,,21,",,W",27.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/10/2022,,,,,23,",,W",29.83,",,W",28.86,",,W",28,",,W",12.53,",,W",,,,,,,,,,,,,0.02,",,W,2400",,,73,",,W",63,",,W",89,",,W",0.2,",,W,2400",5.9,",,W,2400",33,"H,,S",,,35,",,W",27,",,W",,,,,210,",,W",210,",,W",,,,,,,,,23,",,W",31.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/11/2022,,,,,31,",,W",29.59,",,W",28.64,",,W",34,",,W",14.99,",,W",,,,,,,,,,,,,0.17,",,W,2400",,,85,",,W",72,",,W",89,",,W",1.7,",,W,2400",7.1,",,W,2400",33,"H,,S",,,39,",,W",27,",,W",,,,,210,",,W",210,",,W",,,,,,,,,30,",,W",40,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/12/2022,,,,,8,",,W",30.19,",,W",29.16,",,W",17,",,W",9.62,",,W",,,,,,,,,,,,,0.01,",,W,2400",,,61,",,W",54,",,W",75,",,W",0.1,",,W,2400",5.9,",,W,2400",24,"H,,S",,,30,",,W",17,",,W",,,,,300,",,W",300,",,W",,,,,,,,,23,",,W",31.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/13/2022,,,,,7,",,W",30.27,",,W",29.28,",,W",11,",,W",3.8,",,W",,,,,,,,,,,,,0.09,",,W,2400",,,76,",,W",67,",,W",87,",,W",2.6,",,W,2400",5.9,",,W,2400",16,"H,,S",,,19,",,W",1,",,W",,,,,40,",,W",30,",,W",,,,,,,,,13,",,W",16.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/14/2022,,,,,2,",,W",30.34,",,W",29.32,",,W",11,",,W",6.04,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,62,",,W",46,",,W",79,",,W",0,"T,,W,2400",7.9,",,W,2400",10,"H,,S",,,22,",,W",-3,",,W",,,,,250,",,W",230,",,W",,,,,,,,,17,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/15/2022,,,,,12,",,W",30.44,",,W",29.47,",,W",20,",,W",9.4,",,W",,,,,,,,,,,,,0,",,W,2400",,,64,",,W",51,",,W",74,",,W",0,"T,,W,2400",7.1,",,W,2400",22,"H,,S",,,29,",,W",18,",,W",,,,,150,",,W",150,",,W",,,,,,,,,19.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/16/2022,,,,,32,",,W",29.92,",,W",29,",,W",39,",,W",17.67,",,W",,,,,,,,,,,,,0.28,",,W,2400",,,64,",,W",52,",,W",86,",,W",0,",,W,2400",0,",,W,2400",38,"H,,S",,,50,",,W",27,",,W",,,,,210,",,W",200,",,W",,,,,,,,,28,",,W",38.9,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/17/2022,,,,,27,",,W",29.87,",,W",28.9,",,W",30,",,W",11.41,",,W",,,,,,,,,,,,,0.79,",,W,2400",,,83,",,W",72,",,W",93,",,W",4.3,",,W,2400",2,",,W,2400",38,"H,,S",,,46,",,W",20,",,W",,,,,350,",,W",10,",,W",,,,,,,,,19.9,",,W",27.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/18/2022,,,,,8,",,W",30.01,",,W",29.05,",,W",17,",,W",15.66,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,58,",,W",48,",,W",72,",,W",0.5,",,W,2400",5.1,",,W,2400",20,"H,,S",,,29,",,W",13,",,W",,,,,220,",,W",210,",,W",,,,,,,,,32,",,W",45,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/19/2022,,,,,6,",,W",30.2,",,W",29.04,",,W",14,",,W",16.78,",,W",,,,,,,,,,,,,0.07,",,W,2400",,,62,",,W",51,",,W",88,",,W",1,",,W,2400",5.1,",,W,2400",20,"H,,S",,,29,",,W",10,",,W",,,,,280,",,W",270,",,W",,,,,,,,,36.9,",,W",55,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/20/2022,,,,,18,",,W",29.99,",,W",29.05,",,W",28,",,W",17,",,W",,,,,,,,,,,,,0,",,W,2400",,,53,",,W",44,",,W",73,",,W",0,",,W,2400",5.1,",,W,2400",26,"H,,S",,,48,",,W",13,",,W",,,,,210,",,W",200,",,W",,,,,,,,,32,",,W",45,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/21/2022,,,,,30,",,W",30.06,",,W",29.1,",,W",34,",,W",9.62,",,W",,,,,,,,,,,,,0,",,W,2400",,,79,",,W",65,",,W",89,",,W",0,",,W,2400",0,"T,,W,2400",38,"H,,S",,,45,",,W",29,",,W",,,,,90,",,W",90,",,W",,,,,,,,,16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/22/2022,,,,,35,",,W",29.79,",,W",28.84,",,W",37,",,W",7.83,",,W",,,,,,,,,,,,,0.66,",,W,2400",,,88,",,W",78,",,W",93,",,W",0,",,W,2400",0,",,W,2400",38,"H,,S",,,48,",,W",29,",,W",,,,,260,",,W",260,",,W",,,,,,,,,30,",,W",40.9,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/23/2022,,,,,13,",,W",30.37,",,W",29.34,",,W",20,",,W",12.3,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,65,",,W",55,",,W",78,",,W",0,"T,,W,2400",0,"T,,W,2400",27,"H,,S",,,29,",,W",17,",,W",,,,,270,",,W",260,",,W",,,,,,,,,30,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/24/2022,,,,,12,",,W",30.42,",,W",29.47,",,W",19,",,W",11.18,",,W",,,,,,,,,,,,,0.02,",,W,2400",,,66,",,W",55,",,W",85,",,W",0.8,",,W,2400",0,",,W,2400",21,"H,,S",,,28,",,W",16,",,W",,,,,60,",,W",60,",,W",,,,,,,,,23,",,W",29.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/25/2022,,,,,14,",,W",30.34,",,W",29.32,",,W",20,",,W",7.83,",,W",,,,,,,,,,,,,0.17,",,W,2400",,,71,",,W",51,",,W",85,",,W",2.2,",,W,2400",3.1,",,W,2400",22,"H,,S",,,27,",,W",17,",,W",,,,,330,",,W",340,",,W",,,,,,,,,16.1,",,W",21.9,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/26/2022,,,,,13,",,W",30.38,",,W",29.42,",,W",21,",,W",13.65,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,62,",,W",47,",,W",82,",,W",0,"T,,W,2400",3.1,",,W,2400",24,"H,,S",,,31,",,W",17,",,W",,,,,250,",,W",240,",,W",,,,,,,,,25.1,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/27/2022,,,,,20,",,W",30.15,",,W",29.18,",,W",28,",,W",13.42,",,W",,,,,,,,,,,,,0,",,W,2400",,,61,",,W",40,",,W",78,",,W",0,",,W,2400",2,",,W,2400",31,"H,,S",,,38,",,W",26,",,W",,,,,230,",,W",250,",,W",,,,,,,,,21.9,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,2/28/2022,,,,,19,",,W",30.16,",,W",29.22,",,W",27,",,W",10.29,",,W",,,,,,,,,,,,,0,",,W,2400",,,63,",,W",49,",,W",73,",,W",0,",,W,2400",0,"T,,W,2400",29,"H,,S",,,38,",,W",20,",,W",,,,,160,",,W",180,",,W",,,,,,,,,21.9,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/1/2022,,,,,28,",,W",29.95,",,W",28.98,",,W",34,",,W",9.17,",,W",,,,,,,,,,,,,0,",,W,2400",,,66,",,W",51,",,W",79,",,W",0,",,W,2400",0,"T,,W,2400",39,"H,,S",,,47,",,W",29,",,W",,,,,290,",,W",290,",,W",,,,,,,,,17,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/2/2022,,,,,25,",,W",30.08,",,W",29.1,",,W",30,",,W",7.38,",,W",,,,,,,,,,,,,0.03,",,W,2400",,,73,",,W",53,",,W",89,",,W",0.2,",,W,2400",0,"T,,W,2400",33,"H,,S",,,44,",,W",22,",,W",,,,,350,",,W",360,",,W",,,,,,,,,19.9,",,W",25.9,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/3/2022,,,,,11,",,W",30.39,",,W",29.37,",,W",21,",,W",6.04,",,W",,,,,,,,,,,,,0,",,W,2400",,,57,",,W",42,",,W",68,",,W",0,",,W,2400",0,",,W,2400",27,"H,,S",,,32,",,W",17,",,W",,,,,10,",,W",10,",,W",,,,,,,,,16.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/4/2022,,,,,15,",,W",30.44,",,W",29.47,",,W",25,",,W",3.36,",,W",,,,,,,,,,,,,0,",,W,2400",,,56,",,W",25,",,W",88,",,W",0,",,W,2400",0,",,W,2400",27,"H,,S",,,42,",,W",16,",,W",,,,,250,",,W",250,",,W",,,,,,,,,12.1,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/5/2022,,,,,27,",,W",30.01,",,W",29.11,",,W",39,",,W",11.86,",,W",,,,,,,,,,,,,0,",,W,2400",,,47,",,W",32,",,W",61,",,W",0,",,W,2400",0,",,W,2400",42,"H,,S",,,62,",,W",32,",,W",,,,,200,",,W",210,",,W",,,,,,,,,25.1,",,W",36.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/6/2022,,,,,35,",,W",29.85,",,W",28.87,",,W",40,",,W",18.12,",,W",,,,,,,,,,,,,0.1,",,W,2400",,,72,",,W",64,",,W",80,",,W",0,",,W,2400",0,",,W,2400",49,"H,,S",,,62,",,W",35,",,W",,,,,260,",,W",240,",,W",,,,,,,,,40,",,W",55,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/7/2022,,,,,27,",,W",29.91,",,W",28.94,",,W",31,",,W",8.95,",,W",,,,,,,,,,,,,0.27,",,W,2400",,,80,",,W",64,",,W",92,",,W",1.1,",,W,2400",0,"T,,W,2400",34,"H,,S",,,36,",,W",31,",,W",,,,,300,",,W",300,",,W",,,,,,,,,21,",,W",29.1,",,W",,,,,1,",,W",,,,,,,,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/8/2022,,,,,20,",,W",30.16,",,W",29.2,",,W",28,",,W",7.83,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,62,",,W",46,",,W",82,",,W",0,"T,,W,2400",0,"T,,W,2400",33,"H,,S",,,39,",,W",26,",,W",,,,,200,",,W",230,",,W",,,,,,,,,16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/9/2022,,,,,23,",,W",30.01,",,W",29.03,",,W",29,",,W",9.17,",,W",,,,,,,,,,,,,0,",,W,2400",,,68,",,W",51,",,W",82,",,W",0,",,W,2400",0,",,W,2400",33,"H,,S",,,44,",,W",25,",,W",,,,,260,",,W",280,",,W",,,,,,,,,23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/10/2022,,,,,18,",,W",30.18,",,W",29.21,",,W",26,",,W",6.71,",,W",,,,,,,,,,,,,0.02,",,W,2400",,,64,",,W",46,",,W",85,",,W",0.3,",,W,2400",0,",,W,2400",30,"H,,S",,,36,",,W",23,",,W",,,,,260,",,W",270,",,W",,,,,,,,,14.1,",,W",19,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/11/2022,,,,,15,",,W",30.02,",,W",29.06,",,W",22,",,W",9.62,",,W",,,,,,,,,,,,,0.19,",,W,2400",,,69,",,W",43,",,W",88,",,W",3.2,",,W,2400",3.1,",,W,2400",25,"H,,S",,,31,",,W",19,",,W",,,,,250,",,W",300,",,W",,,,,,,,,25.9,",,W",35.1,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/12/2022,,,,,4,",,W",30.06,",,W",29.05,",,W",12,",,W",12.75,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,61,",,W",49,",,W",73,",,W",0,"T,,W,2400",3.1,",,W,2400",18,"H,,S",,,20,",,W",11,",,W",,,,,290,",,W",290,",,W",,,,,,,,,25.1,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/13/2022,,,,,18,",,W",30,",,W",29.03,",,W",25,",,W",12.75,",,W",,,,,,,,,,,,,0.02,",,W,2400",,,67,",,W",53,",,W",81,",,W",0.4,",,W,2400",3.1,",,W,2400",23,"H,,S",,,42,",,W",12,",,W",,,,,230,",,W",170,",,W",,,,,,,,,23.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/14/2022,,,,,32,",,W",30.16,",,W",29.18,",,W",38,",,W",7.16,",,W",,,,,,,,,,,,,0,",,W,2400",,,67,",,W",47,",,W",82,",,W",0,",,W,2400",0,",,W,2400",41,"H,,S",,,55,",,W",31,",,W",,,,,220,",,W",250,",,W",,,,,,,,,18.1,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/15/2022,,,,,32,",,W",30.19,",,W",29.23,",,W",35,",,W",5.14,",,W",,,,,,,,,,,,,0,"T,,W,2400",,,80,",,W",66,",,W",92,",,W",0,",,W,2400",0,",,W,2400",38,"H,,S",,,47,",,W",30,",,W",,,,,50,",,W",40,",,W",,,,,,,,,10.1,",,W",15,",,W",,,,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/16/2022,,,,,37,",,W",30.02,",,W",29.1,",,W",43,",,W",6.49,",,W",,,,,,,,,,,,,0,",,W,2400",,,67,",,W",39,",,W",93,",,W",0,",,W,2400",0,",,W,2400",44,"H,,S",,,67,",,W",29,",,W",,,,,190,",,W",180,",,W",,,,,,,,,17,",,W",21.9,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/17/2022,,,,,42,",,W",29.88,",,W",28.94,",,W",50,",,W",7.16,",,W",,,,,,,,,,,,,0.01,",,W,2400",,,54,",,W",35,",,W",74,",,W",0,",,W,2400",0,",,W,2400",58,"H,,S",,,72,",,W",45,",,W",,,,,240,",,W",260,",,W",,,,,,,,,21,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/18/2022,,,,,37,",,W",29.87,",,W",28.97,",,W",41,",,W",11.41,",,W",,,,,,,,,,,,,0.31,",,W,2400",,,78,",,W",66,",,W",93,",,W",0,",,W,2400",0,",,W,2400",48,"H,,S",,,52,",,W",38,",,W",,,,,40,",,W",40,",,W",,,,,,,,,18.1,",,W",23.9,",,W",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",42.77609,-84.59972,261.2,3/19/2022,,,,,38,",,W",29.69,",,W",28.72,",,W",39,",,W",8.95,",,W",,,,,,,,,,,,,0.1,",,W,2400",,,92,",,W",86,",,W",97,",,W",0,",,W,2400",0,",,W,2400",40,"H,,S",,,44,",,W",38,",,W",,,,,290,",,W",280,",,W",,,,,,,,,17,",,W",25.1,",,W",,,,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
